FSA04748_LINE,FSA04748_LINE_NAME,RESIDUAL_FSA_BUCKET,CONTRACTUAL_FSA_BUCKET,MATURITY_DATE,ISSUE_MONTH,CONTRACTUAL_MATURITY,WEIGHTING,COUPON,Market,Start Date,Company Name,Security Name,TIDM,ISIN,Security Description, Money Raised (£m) ,Country of Incorporation,World Region,Market Segment Code,Market Segment,Market Sector Code,Trading Currency
43,Covered bonds,> 5 years <= 10 years,> 5 years <= 10 years,16/12/2020,9,5.3,0,0.50%,MAIN,16/09/2015,ROYAL BANK OF CANADA,0.5% CVD BDS 16/12/20 EUR100000 144A    ,96AM,XS1287846320,Medium Term Loans,0,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,28/05/2020,5,5.0,386,1.25%,MAIN,28/05/2015,SAMPO PLC,1.25% NTS 28/05/20 SEK1000000           ,66ZR,XS1238813114,Medium Term Loans,77.02098755,Finland,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,28/05/2020,5,5.0,773,N/A,MAIN,28/05/2015,SAMPO PLC,FRN 28/05/20 SEK1000000                 ,66ZM,XS1238814278,Medium Term Loans,154.3769731,Finland,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
41,Primary issuances - dated subordinated securities,> 5 years <= 10 years,> 10 years,15/09/2025,9,10.0,0,4.75%,MAIN,15/09/2015,SANTANDER UK GROUP HOLDINGS PLC,4.75% DB SUB NTS 15/9/25 USD200000 144A ,95XV,US80281LAA35,Medium Term Loans,0,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
41,Primary issuances - dated subordinated securities,> 10 years,> 10 years,15/09/2045,9,30.0,0,5.63%,MAIN,15/09/2015,SANTANDER UK GROUP HOLDINGS PLC,5.625% DB SUB NTS 15/9/45 USD200000 144A,95VC,US80281LAB18,Medium Term Loans,0,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 10 years,> 10 years,UNDATED,6,UNDATED,N/A,N/A,MAIN,11/06/2015,SANTANDER UK GROUP HOLDINGS PLC,FXD RT RST PERP TIER1 CAP SEC GBP200000 ,83WK,XS1244538523,Bonds,750,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIOW,GBP
41,Primary issuances - dated subordinated securities,> 5 years <= 10 years,> 10 years,15/09/2025,9,10.0,"6,471",4.75%,MAIN,15/09/2015,SANTANDER UK GROUP HOLDINGS PLC,4.75% DB SUB NTS 15/9/25 USD200000 REG S,95VF,XS1291333760,Medium Term Loans,646.5927511,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
41,Primary issuances - dated subordinated securities,> 10 years,> 10 years,15/09/2045,9,30.0,"9,676",5.63%,MAIN,15/09/2015,SANTANDER UK GROUP HOLDINGS PLC,5.625% DB SUB NTS 15/9/45 USD200000REG S,95UX,XS1291352711,Medium Term Loans,322.2848992,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,26/07/2017,1,2.5,100,N/A,MAIN,26/01/2015,SBAB BANK AB (PUBL),FRN 26/07/17 SEK1000000                 ,65EU,XS1172826866,Medium Term Loans,39.99613303,Sweden,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,01/11/2017,2,2.7,33,2.63%,MAIN,25/02/2015,SBAB BANK AB (PUBL),2.625% NTS 01/11/17 SEK1000000          ,33WR,XS1195737421,Medium Term Loans,12.28144101,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
40,Senior securities,> 1 year <= 2 years,> 1 year <= 2 years,10/01/2017,3,1.8,146,N/A,MAIN,10/03/2015,SBAB BANK AB (PUBL),FLTG RT NT 10/01/17 SEK1000000          ,75HL,XS1199647766,Medium Term Loans,79.05165979,Sweden,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,SEK
40,Senior securities,> 10 years,> 10 years,UNDATED,3,UNDATED,N/A,3.83%,MAIN,17/03/2015,SBAB BANK AB (PUBL),VAR UNDATED BDS SEK2000000 A            ,61JA,XS1202975386,Bonds,31.42801021,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIOW,SEK
40,Senior securities,> 10 years,> 10 years,UNDATED,3,UNDATED,N/A,N/A,MAIN,17/03/2015,SBAB BANK AB (PUBL),VAR UNDATED BDS SEK2000000 B            ,61JO,XS1202987985,Bonds,86.42702809,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIOW,SEK
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,18/08/2017,3,2.4,378,0.36%,MAIN,19/03/2015,SBAB BANK AB (PUBL),0.36% NTS 18/08/17 SEK1000000           ,75YG,XS1205352344,Medium Term Loans,156.3073941,Sweden,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,22/04/2020,4,5.0,427,N/A,MAIN,22/04/2015,SBAB BANK AB (PUBL),FRN 22/04/20 SEK1000000                 ,77QZ,XS1221900720,Medium Term Loans,85.22177029,Sweden,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,22/04/2020,4,5.0,388,0.80%,MAIN,22/04/2015,SBAB BANK AB (PUBL),0.8% NTS 22/04/20 SEK1000000            ,77QT,XS1221901702,Medium Term Loans,77.42552779,Sweden,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,27/06/2018,6,3.1,"1,655",0.26%,MAIN,03/06/2015,SBAB BANK AB (PUBL),FRN 27/06/18 EUR100000                  ,83JG,XS1241559910,Medium Term Loans,539.257981,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,EUR
41,Primary issuances - dated subordinated securities,> 5 years <= 10 years,> 10 years,11/06/2025,6,10.0,784,2.06%,MAIN,11/06/2015,SBAB BANK AB (PUBL),FR SUB NTS 11/06/25 SEK1000000          ,84RI,XS1245415812,Medium Term Loans,78.32675258,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,10/01/2018,7,2.5,195,N/A,MAIN,02/07/2015,SBAB BANK AB (PUBL),FRN 10/01/18 SEK1000000                 ,88JU,XS1253897752,Medium Term Loans,77.08560796,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,07/07/2017,7,2.0,143,0.45%,MAIN,07/07/2015,SBAB BANK AB (PUBL),FRN 07/07/17 EUR100000                  ,88PQ,XS1257185311,Medium Term Loans,71.44886364,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,EUR
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,07/07/2017,7,2.0,249,0.49%,MAIN,10/07/2015,SBAB BANK AB (PUBL),FRN 07/07/17 EUR100000                  ,89TB,XS1257879327,Medium Term Loans,125.0266316,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,24/08/2018,8,3.0,125,N/A,MAIN,24/08/2015,SBAB BANK AB (PUBL),FRN 24/08/18 SEK1000000                 ,93LX,XS1280305498,Medium Term Loans,41.73252924,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,22/04/2020,8,4.7,70,11.83%,MAIN,27/08/2015,SBAB BANK AB (PUBL),FRN 22/04/20 SEK1000000                 ,93WI,XS1280948651,Medium Term Loans,15.00641907,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,28/08/2018,8,3.0,65,0.27%,MAIN,28/08/2015,SBAB BANK AB (PUBL),FRN 28/08/18 EUR100000                  ,94CE,XS1281064136,Medium Term Loans,21.69354256,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,26/03/2018,9,2.6,62,2.67%,MAIN,01/09/2015,SBAB BANK AB (PUBL),2.67% NTS 26/03/18 SEK1000000           ,94DS,XS1282769121,Medium Term Loans,24.04114244,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,24/08/2018,9,3.0,56,N/A,MAIN,01/09/2015,SBAB BANK AB (PUBL),FRN 24/08/18 SEK1000000                 ,94DT,XS1285219330,Medium Term Loans,18.90962709,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,28/03/2018,9,2.5,352,0.76%,MAIN,28/09/2015,SBAB BANK AB (PUBL),FRN 28/03/18 SEK1000000                 ,34GK,XS1295347451,Medium Term Loans,141.0548477,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,25/09/2018,9,3.0,118,0.57%,MAIN,25/09/2015,SBAB BANK AB (PUBL),0.565% NTS 25/09/18 SEK1000000          ,33VB,XS1297663012,Medium Term Loans,39.13220424,Sweden,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,SEK
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,02/03/2021,3,6.0,6,N/A,MAIN,13/03/2015,SG ISSUER,ILN 02/03/21(FTSE100)GBP1               ,11AX,JE00BV9GH376,Medium Term Loans,1,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,11/02/2021,2,6.0,30,N/A,MAIN,25/02/2015,SG ISSUER,WTS LKD NTS 11/02/21(SGA CALL WRT)GBP1  ,33XC,JE00BVF9NX22,Medium Term Loans,5,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,12/04/2021,4,6.0,20,N/A,MAIN,24/04/2015,SG ISSUER,ELN 12/04/21(CALL WARRANT)USD1          ,77ZQ,JE00BVGH7449,Medium Term Loans,3.328673191,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,USD
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,04/02/2021,2,6.0,3,N/A,MAIN,18/02/2015,SG ISSUER,WTS LKD NTS 04/02/21(SGA CALL WTS)GBP1  ,75DB,JE00BVTW2M98,Medium Term Loans,0.5,Luxembourg,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,10/03/2021,3,6.0,30,N/A,MAIN,18/03/2015,SG ISSUER,ELN 10/03/21(SGA WTS)GBP1               ,75RX,JE00BVVPY533,Medium Term Loans,5,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,12/03/2025,3,10.0,0,N/A,MAIN,05/03/2015,SG ISSUER,ELN 12/03/25(SGA CALL WTS)GBP100        ,GE05,JE00BVXVSX55,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ENL ,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,12/03/2025,3,10.0,0,N/A,MAIN,05/03/2015,SG ISSUER,ELN 12/03/25(SGA CALL WTS)GBP100        ,5UKL,JE00BVXVSY62,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,12/03/2025,3,10.0,0,N/A,MAIN,05/03/2015,SG ISSUER,ELN 12/03/25(SGA CALL WTS)GBP100        ,5UKS,JE00BVXVSZ79,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,12/03/2025,3,10.0,0,N/A,MAIN,05/03/2015,SG ISSUER,ELN 12/03/25(SGA CALL WTS)GBP100        ,5DEL,JE00BVXVT099,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,12/03/2025,3,10.0,0,N/A,MAIN,05/03/2015,SG ISSUER,ELN 12/03/25(SGA CALL WTS)GBP100        ,5DES,JE00BVXVT107,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,12/03/2025,3,10.0,0,N/A,MAIN,05/03/2015,SG ISSUER,ELN 12/03/25(SGA CALL WTS)GBP100        ,EU5L,JE00BVXVT214,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,12/03/2025,3,10.0,0,N/A,MAIN,05/03/2015,SG ISSUER,ELN 12/03/25(SGA CALL WTS)GBP100        ,EU5S,JE00BVXVT321,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,24/02/2021,3,6.0,48,N/A,MAIN,03/03/2015,SG ISSUER,NTS 24/02/21(SGA CALL WTS)GBP1          ,10QZ,JE00BVYPHJ53,Medium Term Loans,8,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,GBP
42,Structured notes,> 1 year <= 2 years,> 1 year <= 2 years,07/11/2016,4,1.5,8,N/A,MAIN,29/04/2015,SG ISSUER,ELN 07/11/16(SGA CALL WTS)GBP50000      ,78EI,JE00BVYTSK53,Medium Term Loans,5,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,GBP
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,02/03/2021,3,6.0,90,N/A,MAIN,10/03/2015,SG ISSUER,NTS 02/03/21(SG CALL WTS)GBP1           ,75GQ,JE00BW0DBR69,Medium Term Loans,15,Luxembourg,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,16/03/2021,3,6.0,20,N/A,MAIN,11/03/2015,SG ISSUER,ELN 16/03/21(SGA WTS)GBP1               ,11AT,JE00BW9H2546,Medium Term Loans,3.255,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,GBP
42,Structured notes,> 2 years <= 5 years,> 2 years <= 5 years,19/03/2019,3,4.0,8,N/A,MAIN,26/03/2015,SG ISSUER,ELN 19/03/19(WTS)GBP1                   ,66VQ,JE00BWD1XL58,Medium Term Loans,2,Luxembourg,Europe,CRNR,CORP.RETAIL DEBT REG.MKT.,EIDR,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,19/03/2021,3,6.0,48,N/A,MAIN,26/03/2015,SG ISSUER,ELN 19/03/21(WTS)GBP1                   ,66VO,JE00BWD1XM65,Medium Term Loans,8,Luxembourg,Europe,CRNR,CORP.RETAIL DEBT REG.MKT.,EIDR,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,15/04/2021,4,6.0,30,N/A,MAIN,22/04/2015,SG ISSUER,ELN 15/04/21(SG CALL WTS)GBP1           ,77NO,JE00BWV62S24,Medium Term Loans,5,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,22/04/2021,5,6.0,60,N/A,MAIN,07/05/2015,SG ISSUER,ELN 22/04/21(SGA WTS)GBP1               ,79IJ,JE00BWX5GG35,Medium Term Loans,10,Luxembourg,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,19/05/2025,5,10.0,0,N/A,MAIN,14/05/2015,SG ISSUER,SILVER X5 DAILY SHORT ETN 19/05/25 GBP  ,5SIS,JE00BX7RPL07,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,19/05/2025,5,10.0,0,N/A,MAIN,14/05/2015,SG ISSUER,WTI X5 DAILY LONG ETN 19/05/25 GBP      ,5OIL,JE00BX7RPM14,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,19/05/2025,5,10.0,0,N/A,MAIN,14/05/2015,SG ISSUER,WTI X5 DAILY SHORT ETN 19/05/25 GBP     ,5OIS,JE00BX7RPN21,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,19/05/2025,5,10.0,0,N/A,MAIN,14/05/2015,SG ISSUER,WTI X5 DAILY LONG ETN 19/05/25 USD      ,5OUL,JE00BX7RPP45,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,19/05/2025,5,10.0,0,N/A,MAIN,14/05/2015,SG ISSUER,WTI X5 DAILY SHORT ETN 19/05/25 USD     ,5OUS,JE00BX7RPQ51,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,19/05/2025,5,10.0,0,N/A,MAIN,14/05/2015,SG ISSUER,GOLD X5 DAILY LONG ETN 19/05/25 GBP     ,5GOL,JE00BX7RPR68,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,19/05/2025,5,10.0,0,N/A,MAIN,14/05/2015,SG ISSUER,GOLD X5 DAILY SHORT ETN 19/05/25 GBP    ,5GOS,JE00BX7RPS75,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,19/05/2025,5,10.0,0,N/A,MAIN,14/05/2015,SG ISSUER,GOLD X5 DAILY LONG ETN 19/05/25 USD     ,5GUL,JE00BX7RPT82,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,19/05/2025,5,10.0,0,N/A,MAIN,14/05/2015,SG ISSUER,GOLD X5 DAILY SHORT ETN 19/05/25 USD    ,5GUS,JE00BX7RPV05,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,USD
42,Structured notes,> 5 years <= 10 years,> 10 years,19/05/2025,5,10.0,0,N/A,MAIN,14/05/2015,SG ISSUER,SILVER X5 DAILY LONG ETN 19/05/25 GBP   ,5SIL,JE00BX7RPW12,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,10/05/2021,5,6.0,30,N/A,MAIN,19/05/2015,SG ISSUER,NTS 10/05/21(SGA CALL WTS)GBP1          ,80CY,JE00BX9BZW16,Medium Term Loans,5,Luxembourg,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,21/05/2021,5,6.0,98,N/A,MAIN,18/05/2015,SG ISSUER,ELN 21/05/21(SGA WTS)GBP1               ,80CO,JE00BXC87N48,Medium Term Loans,16.35,Luxembourg,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,17/05/2021,5,6.0,18,N/A,MAIN,21/05/2015,SG ISSUER,ELN 17/05/21(SGA WTS)GBP1               ,80OT,JE00BXDZ9M78,Medium Term Loans,3,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,27/05/2021,5,6.0,165,N/A,MAIN,22/05/2015,SG ISSUER,ELN 27/05/21(SGA CALL WTS)GBP1          ,80YB,JE00BXNSW054,Medium Term Loans,27.4375,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,19/05/2021,5,6.0,60,N/A,MAIN,27/05/2015,SG ISSUER,ELN 19/05/21(SGA CALL WTS)GBP1          ,82DH,JE00BXRTLW95,Medium Term Loans,10,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,GBP
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,10/07/2020,6,5.1,25,1.59%,MAIN,08/06/2015,SG ISSUER,NTS 10/07/20 GBP100                     ,67YN,JE00BY4K9C80,Medium Term Loans,5,Luxembourg,Europe,CRNR,CORP.RETAIL DEBT REG.MKT.,EIDR,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,02/09/2021,9,6.0,12,N/A,MAIN,16/09/2015,SG ISSUER,WTS LKD NTS 02/09/21(SGA CALL WTS)GBP1  ,96AH,JE00BYNQPW97,Medium Term Loans,2,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,GBP
42,Structured notes,> 2 years <= 5 years,> 5 years <= 10 years,02/09/2020,9,5.0,75,N/A,MAIN,15/09/2015,SG ISSUER,WTS LKD NTS 02/09/20(SGA CALL WTS)GBP1  ,69GE,JE00BYNQQ157,Medium Term Loans,15,Luxembourg,Europe,CRNR,CORP.RETAIL DEBT REG.MKT.,EIDR,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,24/06/2021,7,6.0,60,N/A,MAIN,08/07/2015,SG ISSUER,ELN 24/06/21(SGA NV WTS)GBP1            ,88TZ,JE00BYP76491,Medium Term Loans,10,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,GBP
42,Structured notes,> 2 years <= 5 years,> 2 years <= 5 years,10/07/2020,8,4.9,49,N/A,MAIN,28/08/2015,SG ISSUER,CR LKD NTS 10/07/20(ITRAXX EURO)GBP1000 ,94BZ,JE00BYW6DL53,Medium Term Loans,10,Luxembourg,Europe,CRNR,CORP.RETAIL DEBT REG.MKT.,EIDR,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,08/06/2021,6,6.0,18,N/A,MAIN,22/06/2015,SG ISSUER,ELN 08/06/21(SG CALL WTS)GBP1           ,87PE,JE00BYYT8737,Medium Term Loans,3,Luxembourg,Europe,CWNR,CORPORATE WSALE.DBT.REG.MKT.,EIDW,GBP
42,Structured notes,> 10 years,> 10 years,24/09/2025,9,10.0,0,N/A,MAIN,21/09/2015,SG ISSUER,EURUSD X5 DAILY LONG ETN 24/09/25 USD   ,LEU5,JE00BYZ5PD53,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,USD
42,Structured notes,> 10 years,> 10 years,24/09/2025,9,10.0,0,N/A,MAIN,21/09/2015,SG ISSUER,EURUSD X5 DAILY SHORT ETN 24/09/25 USD  ,SEU5,JE00BYZ5PF77,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,USD
42,Structured notes,> 10 years,> 10 years,24/09/2025,9,10.0,0,N/A,MAIN,21/09/2015,SG ISSUER,JPYUSD X5 DAILY LONG ETN 24/09/25 USD   ,LJP5,JE00BYZ5PG84,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,USD
42,Structured notes,> 10 years,> 10 years,24/09/2025,9,10.0,0,N/A,MAIN,21/09/2015,SG ISSUER,JPYUSD X5 DAILY SHORT ETN 24/09/25 USD  ,SJP5,JE00BYZ5PH91,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,USD
42,Structured notes,> 10 years,> 10 years,24/09/2025,9,10.0,0,N/A,MAIN,21/09/2015,SG ISSUER,GBPUSD X5 DAILY LONG ETN 24/09/25 USD   ,LGB5,JE00BYZ5PJ16,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,USD
42,Structured notes,> 10 years,> 10 years,24/09/2025,9,10.0,0,N/A,MAIN,21/09/2015,SG ISSUER,GBPUSD X5 DAILY SHORT ETN 24/09/25 USD  ,SGB5,JE00BYZ5PK21,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,USD
42,Structured notes,> 2 years <= 5 years,> 2 years <= 5 years,12/06/2019,6,4.0,59,N/A,MAIN,29/06/2015,SG ISSUER,WTS LKD NTS 12/06/19(SGA CALL WTS)GBP1  ,87YV,JE00BZ07DV75,Medium Term Loans,15,Luxembourg,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,16/06/2021,6,6.0,30,N/A,MAIN,23/06/2015,SG ISSUER,ELN 16/06/21(SGA WTS)GBP1               ,87WK,JE00BZ0D6M75,Medium Term Loans,5,Luxembourg,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
42,Structured notes,> 2 years <= 5 years,> 5 years <= 10 years,09/09/2020,9,5.0,25,N/A,MAIN,23/09/2015,SG ISSUER,ELN 09/09/20(SG ISSUER CALL WTS)GBP1    ,13XD,JE00BZ2K2W86,Medium Term Loans,5,Luxembourg,Europe,CRNR,CORP.RETAIL DEBT REG.MKT.,EIDR,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,28/07/2025,7,10.0,0,N/A,MAIN,22/07/2015,SG ISSUER,ELN 28/07/25(SGA WTS)GBP100             ,UKL3,JE00BZ3DNN44,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,28/07/2025,7,10.0,0,N/A,MAIN,22/07/2015,SG ISSUER,ELN 28/07/25(SGA WTS)GBP100             ,UKS3,JE00BZ3DNQ74,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
42,Structured notes,> 5 years <= 10 years,> 10 years,28/07/2025,7,10.0,0,N/A,MAIN,22/07/2015,SG ISSUER,ELN 28/07/25(SGA WTS)GBP100             ,NGL3,JE00BZ3DNS98,Structured Products,,Luxembourg,Europe,ETCS,EXCHANGE TRADED PRODUCTS,ETCL,GBP
